,case_ID,group,place,chosen,restaurants,firms,shopping,cultural,basicservice,sports,medical,parks,tourist,poidiv,subway_time,taxi_time
8149,1062,5,Fragrant Hills,0,0.1746031746031746,0.0289855072463768,0.0045385779122541,0.1727272727272727,0.0917159763313609,0.0909090909090909,0.3260869565217391,0.0,0.125,0.5093427729346596,1.0,0.5646379386939139
8150,1062,5,Zhichun Road area,0,0.3531746031746031,1.0,0.0257186081694402,0.7,0.3047337278106509,0.4242424242424242,0.4782608695652174,1.0,0.0,0.6050151665917358,0.0,0.0
8151,1062,5,Wudaokou,0,0.373015873015873,0.5289855072463768,0.0,0.6636363636363636,0.3254437869822485,0.2575757575757575,0.3695652173913043,0.0,0.05,0.3614581011084663,0.4014084507042254,0.1701466015104398
8152,1062,5,Golden Resources Mall,0,1.0,0.572463768115942,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1299798111397585,0.531790744466801,0.4255886272767658
8153,1062,5,Wanliu area,0,0.3174603174603174,0.1594202898550724,0.1406959152798789,0.2272727272727272,0.257396449704142,0.4090909090909091,0.2391304347826087,0.0,0.025,0.6260888099925683,0.2947686116700202,0.5211017325633053
9087,1184,9,Sanlitun,1,1.0,0.4703703703703704,0.0388888888888888,0.7906976744186046,1.0,1.0,1.0,0.0,0.0158730158730158,0.3228355278934502,0.9243397573162024,0.09704641350211
9088,1184,9,Xidan,0,0.7560073937153419,0.237037037037037,0.0166666666666666,0.4651162790697674,0.3467532467532467,0.2755102040816326,0.4339622641509433,1.0,0.0952380952380952,0.324090530961258,0.3004996431120625,0.0
9089,1184,9,The Palace Museum (Forbidden City),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8600999286224118,0.919831223628692
9090,1184,9,Wangfujing,0,0.5138632162661737,0.3074074074074074,0.0111111111111111,0.3953488372093023,0.2597402597402597,0.1938775510204081,0.5283018867924528,0.0,0.1269841269841269,0.5048813180039167,0.0,1.0
9091,1184,9,Wangjing,0,0.6543438077634011,0.6407407407407407,0.5944444444444444,1.0,0.6051948051948052,0.7244897959183673,0.9622641509433962,0.5,0.0,0.9280168146661372,0.1591720199857249,0.316455696202532
9092,1184,9,Guomao (China World Trade Center area),0,0.4787430683918669,1.0,1.0,0.4883720930232558,0.4025974025974025,0.4285714285714285,0.5849056603773585,0.0,0.0,1.0,1.0,0.3481012658227849
9706,1264,4,Wudaokou,1,0.7181571815718157,0.2579505300353357,0.55858310626703,0.5675675675675675,0.7058823529411765,1.0,0.4878048780487805,1.0,0.3333333333333333,0.8387311310940673,0.0,0.0718562874251496
9707,1264,4,Zhongguancun,0,1.0,1.0,0.0054495912806539,1.0,1.0000000000000002,0.611111111111111,0.4146341463414634,0.0,0.6666666666666666,0.4017026027782289,0.0,1.0
9708,1264,4,Yuanmingyuan (Old Summer Palace),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9709,1264,4,Qinghe MixC One,0,0.4254742547425474,0.0989399293286219,1.0,0.3040540540540541,0.4291938997821351,0.5185185185185185,1.0,0.5,0.3333333333333333,0.4163465639947246,0.0,0.7455089820359282
9710,1264,4,Shengxi No. 8 Shopping Center,0,0.3360433604336043,0.293286219081272,0.0136239782016348,0.3310810810810811,0.289760348583878,0.3888888888888888,0.4634146341463415,0.0,0.0,0.5983610964543624,0.0,0.1776447105788423
9711,1264,4,Shangdi Hualian Shopping Center,0,0.3604336043360434,0.2508833922261484,0.3787465940054496,0.3175675675675676,0.1982570806100218,0.5555555555555556,0.2926829268292683,0.5,0.0,1.0,0.0,0.1447105788423153
9712,1264,4,Raycom Infotech Center,0,0.2710027100271002,0.2720848056537102,0.0081743869209809,0.527027027027027,0.1546840958605664,0.3333333333333333,0.6341463414634146,0.5,0.0,0.7296027188581,0.0,0.1746506986027944
9980,1300,5,Shichahai,1,0.623015873015873,0.1014492753623188,0.0922844175491679,0.1999999999999999,0.2248520710059171,0.7878787878787878,0.108695652173913,0.0,0.5750000000000001,0.7436619467865526,0.3742454728370222,0.7823189693469569
9981,1300,5,Olympic Forest Park,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217391304347826,1.0,0.025,1.0,0.1267605633802816,0.1843625055530875
9982,1300,5,Summer Palace,0,0.0198412698412698,0.0144927536231884,0.0,0.0636363636363636,0.0236686390532544,0.0,0.0,0.0,1.0,0.0,0.20523138832998,0.1101732563305197
9983,1300,5,CapitaMall Xizhimen,0,0.623015873015873,0.7101449275362319,0.2602118003025718,0.8727272727272727,0.606508875739645,0.3787878787878788,0.6304347826086957,1.0,0.025,0.713738371692406,0.0525150905432595,0.2647712127943137
9984,1300,5,Nanluoguxiang,0,0.8650793650793651,0.2173913043478261,0.0937972768532526,0.3636363636363636,0.2633136094674556,0.3333333333333333,0.2391304347826087,0.0,0.2,0.3405257641757782,0.4643863179074449,1.0
9985,1300,5,Fragrant Hills,0,0.1746031746031746,0.0289855072463768,0.0045385779122541,0.1727272727272727,0.0917159763313609,0.0909090909090909,0.3260869565217391,0.0,0.125,0.5093427729346596,1.0,0.5646379386939139
9986,1300,5,Zhichun Road area,0,0.3531746031746031,1.0,0.0257186081694402,0.7,0.3047337278106509,0.4242424242424242,0.4782608695652174,1.0,0.0,0.6050151665917358,0.0,0.0
9987,1300,5,Wudaokou,0,0.373015873015873,0.5289855072463768,0.0,0.6636363636363636,0.3254437869822485,0.2575757575757575,0.3695652173913043,0.0,0.05,0.3614581011084663,0.4014084507042254,0.1701466015104398
9988,1300,5,Golden Resources Mall,0,1.0,0.572463768115942,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1299798111397585,0.531790744466801,0.4255886272767658
9989,1300,5,Wanliu area,0,0.3174603174603174,0.1594202898550724,0.1406959152798789,0.2272727272727272,0.257396449704142,0.4090909090909091,0.2391304347826087,0.0,0.025,0.6260888099925683,0.2947686116700202,0.5211017325633053
11333,1476,8,Summer Palace,1,0.0198412698412698,0.0144927536231884,0.0,0.0636363636363636,0.0236686390532544,0.0,0.0,0.0,1.0,0.0,0.20523138832998,0.1101732563305197
11334,1476,8,Olympic Forest Park,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217391304347826,1.0,0.025,1.0,0.1267605633802816,0.1843625055530875
11335,1476,8,CapitaMall Xizhimen,0,0.623015873015873,0.7101449275362319,0.2602118003025718,0.8727272727272727,0.606508875739645,0.3787878787878788,0.6304347826086957,1.0,0.025,0.713738371692406,0.0525150905432595,0.2647712127943137
11336,1476,8,Nanluoguxiang,0,0.8650793650793651,0.2173913043478261,0.0937972768532526,0.3636363636363636,0.2633136094674556,0.3333333333333333,0.2391304347826087,0.0,0.2,0.3405257641757782,0.4643863179074449,1.0
11337,1476,8,Shichahai,0,0.623015873015873,0.1014492753623188,0.0922844175491679,0.1999999999999999,0.2248520710059171,0.7878787878787878,0.108695652173913,0.0,0.5750000000000001,0.7436619467865526,0.3742454728370222,0.7823189693469569
11338,1476,8,Fragrant Hills,0,0.1746031746031746,0.0289855072463768,0.0045385779122541,0.1727272727272727,0.0917159763313609,0.0909090909090909,0.3260869565217391,0.0,0.125,0.5093427729346596,1.0,0.5646379386939139
11339,1476,8,Zhichun Road area,0,0.3531746031746031,1.0,0.0257186081694402,0.7,0.3047337278106509,0.4242424242424242,0.4782608695652174,1.0,0.0,0.6050151665917358,0.0,0.0
11340,1476,8,Wudaokou,0,0.373015873015873,0.5289855072463768,0.0,0.6636363636363636,0.3254437869822485,0.2575757575757575,0.3695652173913043,0.0,0.05,0.3614581011084663,0.4014084507042254,0.1701466015104398
11341,1476,8,Golden Resources Mall,0,1.0,0.572463768115942,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1299798111397585,0.531790744466801,0.4255886272767658
11342,1476,8,Wanliu area,0,0.3174603174603174,0.1594202898550724,0.1406959152798789,0.2272727272727272,0.257396449704142,0.4090909090909091,0.2391304347826087,0.0,0.025,0.6260888099925683,0.2947686116700202,0.5211017325633053
11389,1483,5,Wudaokou,1,0.7181571815718157,0.2579505300353357,0.55858310626703,0.5675675675675675,0.7058823529411765,1.0,0.4878048780487805,1.0,0.3333333333333333,0.8387311310940673,0.0,0.0718562874251496
11390,1483,5,Zhongguancun,0,1.0,1.0,0.0054495912806539,1.0,1.0000000000000002,0.611111111111111,0.4146341463414634,0.0,0.6666666666666666,0.4017026027782289,0.0,1.0
11391,1483,5,Yuanmingyuan (Old Summer Palace),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11392,1483,5,Qinghe MixC One,0,0.4254742547425474,0.0989399293286219,1.0,0.3040540540540541,0.4291938997821351,0.5185185185185185,1.0,0.5,0.3333333333333333,0.4163465639947246,0.0,0.7455089820359282
11393,1483,5,Shengxi No. 8 Shopping Center,0,0.3360433604336043,0.293286219081272,0.0136239782016348,0.3310810810810811,0.289760348583878,0.3888888888888888,0.4634146341463415,0.0,0.0,0.5983610964543624,0.0,0.1776447105788423
11394,1483,5,Shangdi Hualian Shopping Center,0,0.3604336043360434,0.2508833922261484,0.3787465940054496,0.3175675675675676,0.1982570806100218,0.5555555555555556,0.2926829268292683,0.5,0.0,1.0,0.0,0.1447105788423153
11395,1483,5,Raycom Infotech Center,0,0.2710027100271002,0.2720848056537102,0.0081743869209809,0.527027027027027,0.1546840958605664,0.3333333333333333,0.6341463414634146,0.5,0.0,0.7296027188581,0.0,0.1746506986027944
11686,1522,8,Wudaokou,1,0.7181571815718157,0.2579505300353357,0.55858310626703,0.5675675675675675,0.7058823529411765,1.0,0.4878048780487805,1.0,0.3333333333333333,0.8387311310940673,0.0,0.0718562874251496
11687,1522,8,Zhongguancun,0,1.0,1.0,0.0054495912806539,1.0,1.0000000000000002,0.611111111111111,0.4146341463414634,0.0,0.6666666666666666,0.4017026027782289,0.0,1.0
11688,1522,8,Yuanmingyuan (Old Summer Palace),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11689,1522,8,Qinghe MixC One,0,0.4254742547425474,0.0989399293286219,1.0,0.3040540540540541,0.4291938997821351,0.5185185185185185,1.0,0.5,0.3333333333333333,0.4163465639947246,0.0,0.7455089820359282
11690,1522,8,Shengxi No. 8 Shopping Center,0,0.3360433604336043,0.293286219081272,0.0136239782016348,0.3310810810810811,0.289760348583878,0.3888888888888888,0.4634146341463415,0.0,0.0,0.5983610964543624,0.0,0.1776447105788423
11691,1522,8,Shangdi Hualian Shopping Center,0,0.3604336043360434,0.2508833922261484,0.3787465940054496,0.3175675675675676,0.1982570806100218,0.5555555555555556,0.2926829268292683,0.5,0.0,1.0,0.0,0.1447105788423153
11692,1522,8,Raycom Infotech Center,0,0.2710027100271002,0.2720848056537102,0.0081743869209809,0.527027027027027,0.1546840958605664,0.3333333333333333,0.6341463414634146,0.5,0.0,0.7296027188581,0.0,0.1746506986027944
12583,1638,4,Wangfujing,1,0.5138632162661737,0.3074074074074074,0.0111111111111111,0.3953488372093023,0.2597402597402597,0.1938775510204081,0.5283018867924528,0.0,0.1269841269841269,0.5048813180039167,0.0,1.0
12584,1638,4,Xidan,0,0.7560073937153419,0.237037037037037,0.0166666666666666,0.4651162790697674,0.3467532467532467,0.2755102040816326,0.4339622641509433,1.0,0.0952380952380952,0.324090530961258,0.3004996431120625,0.0
12585,1638,4,The Palace Museum (Forbidden City),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8600999286224118,0.919831223628692
12586,1638,4,Sanlitun,0,1.0,0.4703703703703704,0.0388888888888888,0.7906976744186046,1.0,1.0,1.0,0.0,0.0158730158730158,0.3228355278934502,0.9243397573162024,0.09704641350211
12587,1638,4,Wangjing,0,0.6543438077634011,0.6407407407407407,0.5944444444444444,1.0,0.6051948051948052,0.7244897959183673,0.9622641509433962,0.5,0.0,0.9280168146661372,0.1591720199857249,0.316455696202532
12588,1638,4,Guomao (China World Trade Center area),0,0.4787430683918669,1.0,1.0,0.4883720930232558,0.4025974025974025,0.4285714285714285,0.5849056603773585,0.0,0.0,1.0,1.0,0.3481012658227849
12629,1644,6,Xidan,1,0.7560073937153419,0.237037037037037,0.0166666666666666,0.4651162790697674,0.3467532467532467,0.2755102040816326,0.4339622641509433,1.0,0.0952380952380952,0.324090530961258,0.3004996431120625,0.0
12630,1644,6,The Palace Museum (Forbidden City),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8600999286224118,0.919831223628692
12631,1644,6,Wangfujing,0,0.5138632162661737,0.3074074074074074,0.0111111111111111,0.3953488372093023,0.2597402597402597,0.1938775510204081,0.5283018867924528,0.0,0.1269841269841269,0.5048813180039167,0.0,1.0
12632,1644,6,Sanlitun,0,1.0,0.4703703703703704,0.0388888888888888,0.7906976744186046,1.0,1.0,1.0,0.0,0.0158730158730158,0.3228355278934502,0.9243397573162024,0.09704641350211
12633,1644,6,Wangjing,0,0.6543438077634011,0.6407407407407407,0.5944444444444444,1.0,0.6051948051948052,0.7244897959183673,0.9622641509433962,0.5,0.0,0.9280168146661372,0.1591720199857249,0.316455696202532
12634,1644,6,Guomao (China World Trade Center area),0,0.4787430683918669,1.0,1.0,0.4883720930232558,0.4025974025974025,0.4285714285714285,0.5849056603773585,0.0,0.0,1.0,1.0,0.3481012658227849
12784,1664,5,Wangfujing,1,0.5138632162661737,0.3074074074074074,0.0111111111111111,0.3953488372093023,0.2597402597402597,0.1938775510204081,0.5283018867924528,0.0,0.1269841269841269,0.5048813180039167,0.0,1.0
12785,1664,5,Xidan,0,0.7560073937153419,0.237037037037037,0.0166666666666666,0.4651162790697674,0.3467532467532467,0.2755102040816326,0.4339622641509433,1.0,0.0952380952380952,0.324090530961258,0.3004996431120625,0.0
12786,1664,5,The Palace Museum (Forbidden City),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8600999286224118,0.919831223628692
12787,1664,5,Sanlitun,0,1.0,0.4703703703703704,0.0388888888888888,0.7906976744186046,1.0,1.0,1.0,0.0,0.0158730158730158,0.3228355278934502,0.9243397573162024,0.09704641350211
12788,1664,5,Wangjing,0,0.6543438077634011,0.6407407407407407,0.5944444444444444,1.0,0.6051948051948052,0.7244897959183673,0.9622641509433962,0.5,0.0,0.9280168146661372,0.1591720199857249,0.316455696202532
12789,1664,5,Guomao (China World Trade Center area),0,0.4787430683918669,1.0,1.0,0.4883720930232558,0.4025974025974025,0.4285714285714285,0.5849056603773585,0.0,0.0,1.0,1.0,0.3481012658227849
13018,1694,8,Xidan,1,0.7560073937153419,0.237037037037037,0.0166666666666666,0.4651162790697674,0.3467532467532467,0.2755102040816326,0.4339622641509433,1.0,0.0952380952380952,0.324090530961258,0.3004996431120625,0.0
13019,1694,8,The Palace Museum (Forbidden City),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8600999286224118,0.919831223628692
13020,1694,8,Wangfujing,0,0.5138632162661737,0.3074074074074074,0.0111111111111111,0.3953488372093023,0.2597402597402597,0.1938775510204081,0.5283018867924528,0.0,0.1269841269841269,0.5048813180039167,0.0,1.0
13021,1694,8,Sanlitun,0,1.0,0.4703703703703704,0.0388888888888888,0.7906976744186046,1.0,1.0,1.0,0.0,0.0158730158730158,0.3228355278934502,0.9243397573162024,0.09704641350211
13022,1694,8,Wangjing,0,0.6543438077634011,0.6407407407407407,0.5944444444444444,1.0,0.6051948051948052,0.7244897959183673,0.9622641509433962,0.5,0.0,0.9280168146661372,0.1591720199857249,0.316455696202532
13023,1694,8,Guomao (China World Trade Center area),0,0.4787430683918669,1.0,1.0,0.4883720930232558,0.4025974025974025,0.4285714285714285,0.5849056603773585,0.0,0.0,1.0,1.0,0.3481012658227849
13531,1761,4,Nanluoguxiang,1,0.8650793650793651,0.2173913043478261,0.0937972768532526,0.3636363636363636,0.2633136094674556,0.3333333333333333,0.2391304347826087,0.0,0.2,0.3405257641757782,0.4643863179074449,1.0
13532,1761,4,Olympic Forest Park,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217391304347826,1.0,0.025,1.0,0.1267605633802816,0.1843625055530875
13533,1761,4,Summer Palace,0,0.0198412698412698,0.0144927536231884,0.0,0.0636363636363636,0.0236686390532544,0.0,0.0,0.0,1.0,0.0,0.20523138832998,0.1101732563305197
13534,1761,4,CapitaMall Xizhimen,0,0.623015873015873,0.7101449275362319,0.2602118003025718,0.8727272727272727,0.606508875739645,0.3787878787878788,0.6304347826086957,1.0,0.025,0.713738371692406,0.0525150905432595,0.2647712127943137
13535,1761,4,Shichahai,0,0.623015873015873,0.1014492753623188,0.0922844175491679,0.1999999999999999,0.2248520710059171,0.7878787878787878,0.108695652173913,0.0,0.5750000000000001,0.7436619467865526,0.3742454728370222,0.7823189693469569
13536,1761,4,Fragrant Hills,0,0.1746031746031746,0.0289855072463768,0.0045385779122541,0.1727272727272727,0.0917159763313609,0.0909090909090909,0.3260869565217391,0.0,0.125,0.5093427729346596,1.0,0.5646379386939139
13537,1761,4,Zhichun Road area,0,0.3531746031746031,1.0,0.0257186081694402,0.7,0.3047337278106509,0.4242424242424242,0.4782608695652174,1.0,0.0,0.6050151665917358,0.0,0.0
13538,1761,4,Wudaokou,0,0.373015873015873,0.5289855072463768,0.0,0.6636363636363636,0.3254437869822485,0.2575757575757575,0.3695652173913043,0.0,0.05,0.3614581011084663,0.4014084507042254,0.1701466015104398
13539,1761,4,Golden Resources Mall,0,1.0,0.572463768115942,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1299798111397585,0.531790744466801,0.4255886272767658
13540,1761,4,Wanliu area,0,0.3174603174603174,0.1594202898550724,0.1406959152798789,0.2272727272727272,0.257396449704142,0.4090909090909091,0.2391304347826087,0.0,0.025,0.6260888099925683,0.2947686116700202,0.5211017325633053
13702,1783,6,Shichahai,1,0.623015873015873,0.1014492753623188,0.0922844175491679,0.1999999999999999,0.2248520710059171,0.7878787878787878,0.108695652173913,0.0,0.5750000000000001,0.7436619467865526,0.3742454728370222,0.7823189693469569
13703,1783,6,Olympic Forest Park,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217391304347826,1.0,0.025,1.0,0.1267605633802816,0.1843625055530875
13704,1783,6,Summer Palace,0,0.0198412698412698,0.0144927536231884,0.0,0.0636363636363636,0.0236686390532544,0.0,0.0,0.0,1.0,0.0,0.20523138832998,0.1101732563305197
13705,1783,6,CapitaMall Xizhimen,0,0.623015873015873,0.7101449275362319,0.2602118003025718,0.8727272727272727,0.606508875739645,0.3787878787878788,0.6304347826086957,1.0,0.025,0.713738371692406,0.0525150905432595,0.2647712127943137
13706,1783,6,Nanluoguxiang,0,0.8650793650793651,0.2173913043478261,0.0937972768532526,0.3636363636363636,0.2633136094674556,0.3333333333333333,0.2391304347826087,0.0,0.2,0.3405257641757782,0.4643863179074449,1.0
13707,1783,6,Fragrant Hills,0,0.1746031746031746,0.0289855072463768,0.0045385779122541,0.1727272727272727,0.0917159763313609,0.0909090909090909,0.3260869565217391,0.0,0.125,0.5093427729346596,1.0,0.5646379386939139
13708,1783,6,Zhichun Road area,0,0.3531746031746031,1.0,0.0257186081694402,0.7,0.3047337278106509,0.4242424242424242,0.4782608695652174,1.0,0.0,0.6050151665917358,0.0,0.0
13709,1783,6,Wudaokou,0,0.373015873015873,0.5289855072463768,0.0,0.6636363636363636,0.3254437869822485,0.2575757575757575,0.3695652173913043,0.0,0.05,0.3614581011084663,0.4014084507042254,0.1701466015104398
13710,1783,6,Golden Resources Mall,0,1.0,0.572463768115942,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1299798111397585,0.531790744466801,0.4255886272767658
13711,1783,6,Wanliu area,0,0.3174603174603174,0.1594202898550724,0.1406959152798789,0.2272727272727272,0.257396449704142,0.4090909090909091,0.2391304347826087,0.0,0.025,0.6260888099925683,0.2947686116700202,0.5211017325633053
13731,1787,9,Qinghe MixC One,1,0.4254742547425474,0.0989399293286219,1.0,0.3040540540540541,0.4291938997821351,0.5185185185185185,1.0,0.5,0.3333333333333333,0.4163465639947246,0.0,0.7455089820359282
13732,1787,9,Wudaokou,0,0.7181571815718157,0.2579505300353357,0.55858310626703,0.5675675675675675,0.7058823529411765,1.0,0.4878048780487805,1.0,0.3333333333333333,0.8387311310940673,0.0,0.0718562874251496
13733,1787,9,Zhongguancun,0,1.0,1.0,0.0054495912806539,1.0,1.0000000000000002,0.611111111111111,0.4146341463414634,0.0,0.6666666666666666,0.4017026027782289,0.0,1.0
13734,1787,9,Yuanmingyuan (Old Summer Palace),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13735,1787,9,Shengxi No. 8 Shopping Center,0,0.3360433604336043,0.293286219081272,0.0136239782016348,0.3310810810810811,0.289760348583878,0.3888888888888888,0.4634146341463415,0.0,0.0,0.5983610964543624,0.0,0.1776447105788423
13736,1787,9,Shangdi Hualian Shopping Center,0,0.3604336043360434,0.2508833922261484,0.3787465940054496,0.3175675675675676,0.1982570806100218,0.5555555555555556,0.2926829268292683,0.5,0.0,1.0,0.0,0.1447105788423153
13737,1787,9,Raycom Infotech Center,0,0.2710027100271002,0.2720848056537102,0.0081743869209809,0.527027027027027,0.1546840958605664,0.3333333333333333,0.6341463414634146,0.5,0.0,0.7296027188581,0.0,0.1746506986027944
14814,1927,4,Wangjing,1,0.6543438077634011,0.6407407407407407,0.5944444444444444,1.0,0.6051948051948052,0.7244897959183673,0.9622641509433962,0.5,0.0,0.9280168146661372,0.1591720199857249,0.316455696202532
14815,1927,4,Xidan,0,0.7560073937153419,0.237037037037037,0.0166666666666666,0.4651162790697674,0.3467532467532467,0.2755102040816326,0.4339622641509433,1.0,0.0952380952380952,0.324090530961258,0.3004996431120625,0.0
14816,1927,4,The Palace Museum (Forbidden City),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8600999286224118,0.919831223628692
14817,1927,4,Wangfujing,0,0.5138632162661737,0.3074074074074074,0.0111111111111111,0.3953488372093023,0.2597402597402597,0.1938775510204081,0.5283018867924528,0.0,0.1269841269841269,0.5048813180039167,0.0,1.0
14818,1927,4,Sanlitun,0,1.0,0.4703703703703704,0.0388888888888888,0.7906976744186046,1.0,1.0,1.0,0.0,0.0158730158730158,0.3228355278934502,0.9243397573162024,0.09704641350211
14819,1927,4,Guomao (China World Trade Center area),0,0.4787430683918669,1.0,1.0,0.4883720930232558,0.4025974025974025,0.4285714285714285,0.5849056603773585,0.0,0.0,1.0,1.0,0.3481012658227849
14866,1934,8,Wudaokou,1,0.7181571815718157,0.2579505300353357,0.55858310626703,0.5675675675675675,0.7058823529411765,1.0,0.4878048780487805,1.0,0.3333333333333333,0.8387311310940673,0.0,0.0718562874251496
14867,1934,8,Zhongguancun,0,1.0,1.0,0.0054495912806539,1.0,1.0000000000000002,0.611111111111111,0.4146341463414634,0.0,0.6666666666666666,0.4017026027782289,0.0,1.0
14868,1934,8,Yuanmingyuan (Old Summer Palace),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14869,1934,8,Qinghe MixC One,0,0.4254742547425474,0.0989399293286219,1.0,0.3040540540540541,0.4291938997821351,0.5185185185185185,1.0,0.5,0.3333333333333333,0.4163465639947246,0.0,0.7455089820359282
14870,1934,8,Shengxi No. 8 Shopping Center,0,0.3360433604336043,0.293286219081272,0.0136239782016348,0.3310810810810811,0.289760348583878,0.3888888888888888,0.4634146341463415,0.0,0.0,0.5983610964543624,0.0,0.1776447105788423
14871,1934,8,Shangdi Hualian Shopping Center,0,0.3604336043360434,0.2508833922261484,0.3787465940054496,0.3175675675675676,0.1982570806100218,0.5555555555555556,0.2926829268292683,0.5,0.0,1.0,0.0,0.1447105788423153
14872,1934,8,Raycom Infotech Center,0,0.2710027100271002,0.2720848056537102,0.0081743869209809,0.527027027027027,0.1546840958605664,0.3333333333333333,0.6341463414634146,0.5,0.0,0.7296027188581,0.0,0.1746506986027944
15288,1988,4,The Palace Museum (Forbidden City),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8600999286224118,0.919831223628692
15289,1988,4,Xidan,0,0.7560073937153419,0.237037037037037,0.0166666666666666,0.4651162790697674,0.3467532467532467,0.2755102040816326,0.4339622641509433,1.0,0.0952380952380952,0.324090530961258,0.3004996431120625,0.0
15290,1988,4,Wangfujing,0,0.5138632162661737,0.3074074074074074,0.0111111111111111,0.3953488372093023,0.2597402597402597,0.1938775510204081,0.5283018867924528,0.0,0.1269841269841269,0.5048813180039167,0.0,1.0
15291,1988,4,Sanlitun,0,1.0,0.4703703703703704,0.0388888888888888,0.7906976744186046,1.0,1.0,1.0,0.0,0.0158730158730158,0.3228355278934502,0.9243397573162024,0.09704641350211
15292,1988,4,Wangjing,0,0.6543438077634011,0.6407407407407407,0.5944444444444444,1.0,0.6051948051948052,0.7244897959183673,0.9622641509433962,0.5,0.0,0.9280168146661372,0.1591720199857249,0.316455696202532
15293,1988,4,Guomao (China World Trade Center area),0,0.4787430683918669,1.0,1.0,0.4883720930232558,0.4025974025974025,0.4285714285714285,0.5849056603773585,0.0,0.0,1.0,1.0,0.3481012658227849
15394,2002,8,The Palace Museum (Forbidden City),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8600999286224118,0.919831223628692
15395,2002,8,Xidan,0,0.7560073937153419,0.237037037037037,0.0166666666666666,0.4651162790697674,0.3467532467532467,0.2755102040816326,0.4339622641509433,1.0,0.0952380952380952,0.324090530961258,0.3004996431120625,0.0
15396,2002,8,Wangfujing,0,0.5138632162661737,0.3074074074074074,0.0111111111111111,0.3953488372093023,0.2597402597402597,0.1938775510204081,0.5283018867924528,0.0,0.1269841269841269,0.5048813180039167,0.0,1.0
15397,2002,8,Sanlitun,0,1.0,0.4703703703703704,0.0388888888888888,0.7906976744186046,1.0,1.0,1.0,0.0,0.0158730158730158,0.3228355278934502,0.9243397573162024,0.09704641350211
15398,2002,8,Wangjing,0,0.6543438077634011,0.6407407407407407,0.5944444444444444,1.0,0.6051948051948052,0.7244897959183673,0.9622641509433962,0.5,0.0,0.9280168146661372,0.1591720199857249,0.316455696202532
15399,2002,8,Guomao (China World Trade Center area),0,0.4787430683918669,1.0,1.0,0.4883720930232558,0.4025974025974025,0.4285714285714285,0.5849056603773585,0.0,0.0,1.0,1.0,0.3481012658227849
15870,2064,8,Wudaokou,1,0.7181571815718157,0.2579505300353357,0.55858310626703,0.5675675675675675,0.7058823529411765,1.0,0.4878048780487805,1.0,0.3333333333333333,0.8387311310940673,0.0,0.0718562874251496
15871,2064,8,Zhongguancun,0,1.0,1.0,0.0054495912806539,1.0,1.0000000000000002,0.611111111111111,0.4146341463414634,0.0,0.6666666666666666,0.4017026027782289,0.0,1.0
15872,2064,8,Yuanmingyuan (Old Summer Palace),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15873,2064,8,Qinghe MixC One,0,0.4254742547425474,0.0989399293286219,1.0,0.3040540540540541,0.4291938997821351,0.5185185185185185,1.0,0.5,0.3333333333333333,0.4163465639947246,0.0,0.7455089820359282
15874,2064,8,Shengxi No. 8 Shopping Center,0,0.3360433604336043,0.293286219081272,0.0136239782016348,0.3310810810810811,0.289760348583878,0.3888888888888888,0.4634146341463415,0.0,0.0,0.5983610964543624,0.0,0.1776447105788423
15875,2064,8,Shangdi Hualian Shopping Center,0,0.3604336043360434,0.2508833922261484,0.3787465940054496,0.3175675675675676,0.1982570806100218,0.5555555555555556,0.2926829268292683,0.5,0.0,1.0,0.0,0.1447105788423153
